match_id,season,league_code,league,date,home_team,away_team,actual_home_goals,actual_away_goals,league_avg_goals_pre,league_home_goals_pre,league_away_goals_pre,home_recent8_gf,home_recent8_ga,away_recent8_gf,away_recent8_ga,home_home8_gf,home_home8_ga,away_away8_gf,away_away8_ga,home_elo_pre,away_elo_pre,elo_diff_pre,home_rest_days,away_rest_days,home_rest_missing,away_rest_missing,market_home_prob,market_draw_prob,market_away_prob,market_over25_prob,market_under25_prob,market_missing_1x2,market_missing_ou,asian_handicap,asian_abs_depth,market_home_odds,market_draw_odds,market_away_odds,market_over25_odds,market_under25_odds,asian_home_odds,asian_away_odds,xg_base_home,xg_base_away,xg_base_total,xg_base_margin,residual_home,residual_away,lineup_missing,tracking_missing,pregame_xg_missing,source_url
1920|N1|2019-08-11|PSV Eindhoven|Den Haag,1920,N1,Netherlands Eredivisie,2019-08-11,PSV Eindhoven,Den Haag,3,1,3.4705882352941178,1.7647058823529411,1.7058823529411764,1.0,1.0,2.0,4.0,1.7647058823529411,1.7058823529411764,1.7058823529411764,1.7647058823529411,1501.8493246116866,1485.3068374815086,16.54248713017796,7.0,7.0,0,0,0.8349705304518663,0.1100196463654224,0.0550098231827112,0.7377049180327869,0.26229508196721313,0,0,-2.5,2.5,1.12,8.5,17.0,1.28,3.6,2.08,1.82,2.6865122198531575,1.0732116304621948,3.7597238503153525,1.6133005893909627,0.31348778014684253,-0.07321163046219481,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|F1|2019-08-11|Paris SG|Nimes,1920,F1,France Ligue 1,2019-08-11,Paris SG,Nimes,3,0,2.5555555555555554,1.1111111111111112,1.4444444444444444,1.1111111111111112,1.4444444444444444,1.4444444444444444,1.1111111111111112,1.1111111111111112,1.4444444444444444,1.4444444444444444,1.1111111111111112,1500.0,1500.0,0.0,7.0,7.0,1,1,0.8817025981205084,0.08576561636263129,0.03253178551686014,0.7801801801801801,0.2198198198198198,0,0,-3.0,3.0,1.07,11.0,29.0,1.22,4.33,2.02,1.77,2.7937504072994885,0.9890041386427717,3.78275454594226,1.8047462686567168,0.20624959270051146,-0.9890041386427717,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|P1|2019-08-11|Sp Braga|Moreirense,1920,P1,Portugal Primeira Liga,2019-08-11,Sp Braga,Moreirense,3,1,2.5,1.6666666666666667,0.8333333333333334,1.6666666666666667,0.8333333333333334,0.8333333333333334,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.8333333333333334,1.6666666666666667,1500.0,1500.0,0.0,7.0,7.0,1,1,0.6787330316742082,0.2262443438914027,0.09502262443438914,0.5,0.5,0,0,-1.0,1.0,1.4,4.2,10.0,1.9,1.9,1.67,2.15,1.8459685902254912,0.7897984544788846,2.6357670447043757,1.0561701357466067,1.1540314097745088,0.21020154552111536,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|P1|2019-08-12|Setubal|Tondela,1920,P1,Portugal Primeira Liga,2019-08-12,Setubal,Tondela,0,0,2.7142857142857144,1.8571428571428572,0.8571428571428571,1.8571428571428572,0.8571428571428571,0.8571428571428571,1.8571428571428572,1.8571428571428572,0.8571428571428571,0.8571428571428571,1.8571428571428572,1500.0,1500.0,0.0,7.0,7.0,1,1,0.4727272727272727,0.2909090909090909,0.23636363636363636,0.3893129770992367,0.6106870229007634,0,0,-0.5,0.5,2.0,3.25,4.0,2.4,1.53,2.02,1.88,1.3961927184733745,0.9520109002915562,2.3482036187649307,0.44418181818181823,-1.3961927184733745,-0.9520109002915562,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|N1|2019-08-16|Vitesse|Zwolle,1920,N1,Netherlands Eredivisie,2019-08-16,Vitesse,Zwolle,3,0,3.5,1.8333333333333333,1.6666666666666667,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1513.4086486164551,1476.194995991735,37.213652624720226,5.0,5.0,0,0,0.7044320516583504,0.17845611975344877,0.11711182858820077,0.6521739130434782,0.3478260869565217,0,0,-1.5,1.5,1.33,5.25,8.0,1.44,2.7,2.06,1.84,2.2690041045714735,1.1205759272894071,3.3895800318608806,1.1484281772820664,0.7309958954285265,-1.1205759272894071,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|D1|2019-08-16|Bayern Munich|Hertha,1920,D1,Germany Bundesliga,2019-08-16,Bayern Munich,Hertha,2,2,2.6,1.38,1.22,1.38,1.22,1.22,1.38,1.38,1.22,1.22,1.38,1500.0,1500.0,0.0,7.0,7.0,1,1,0.8206811653672549,0.11694706606483381,0.062371768567911365,0.7291666666666667,0.27083333333333337,0,0,-2.25,2.25,1.14,8.0,15.0,1.3,3.5,2.03,1.9,2.531918856268968,0.9947550483083603,3.5266739045773283,1.5371638079606076,-0.5319188562689678,1.0052449516916397,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|F1|2019-08-16|Lyon|Angers,1920,F1,France Ligue 1,2019-08-16,Lyon,Angers,6,0,2.6,1.3,1.3,3.0,0.0,3.0,1.0,1.3,1.3,1.3,1.3,1516.1150814718937,1510.1068374815086,6.008243990385154,7.0,6.0,0,0,0.6485017704889973,0.2171657199097104,0.13433250960129228,0.5699481865284974,0.43005181347150256,0,0,-1.0,1.0,1.45,4.33,7.0,1.66,2.2,1.87,2.06,1.9196275737786748,0.9686036513164649,2.8882312250951396,0.9510239224622099,4.0803724262213255,-0.9686036513164649,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|SP1|2019-08-16|Ath Bilbao|Barcelona,1920,SP1,Spain La Liga,2019-08-16,Ath Bilbao,Barcelona,1,0,2.6,1.38,1.22,1.38,1.22,1.22,1.38,1.38,1.22,1.22,1.38,1500.0,1500.0,0.0,7.0,7.0,1,1,0.1797462911201892,0.24833369167920874,0.571920017200602,0.5,0.5,0,0,0.75,0.75,5.25,3.8,1.65,1.9,1.9,1.93,2.0,0.9673001854353959,1.6904668592689802,2.657767044704376,-0.7231666738335844,0.032699814564604135,-1.6904668592689802,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|P1|2019-08-16|Famalicao|Rio Ave,1920,P1,Portugal Primeira Liga,2019-08-16,Famalicao,Rio Ave,1,0,2.375,1.625,0.75,2.0,0.0,0.75,1.625,1.625,0.75,0.75,1.625,1514.6931625184914,1500.0,14.693162518491363,6.0,7.0,0,1,0.3134328358208955,0.26865671641791045,0.417910447761194,0.5526315789473685,0.4473684210526316,0,0,0.25,0.25,3.0,3.5,2.25,1.7,2.1,1.77,2.02,1.2891985188030757,1.490568668056807,2.7797671868598828,-0.20137014925373142,-0.2891985188030757,-1.490568668056807,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|E0|2019-08-17|Arsenal|Burnley,1920,E0,England Premier League,2019-08-17,Arsenal,Burnley,2,1,2.7,1.5,1.2,1.0,0.0,3.0,0.0,1.5,1.2,1.2,1.5,1513.271243565089,1511.084918528106,2.1863250369829075,5.0,6.0,0,0,0.7137192704203014,0.18080888183980967,0.10547184773988898,0.588235294117647,0.411764705882353,0,0,-1.5,1.5,1.33,5.25,9.0,1.61,2.3,2.11,1.82,2.077096674586537,0.8970265714937532,2.97412324608029,1.1800701030927838,-0.0770966745865369,0.1029734285062468,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|D1|2019-08-17|Dortmund|Augsburg,1920,D1,Germany Bundesliga,2019-08-17,Dortmund,Augsburg,5,1,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.8452535760728218,0.11833550065019506,0.036410923276983094,0.7291666666666667,0.27083333333333337,0,0,-2.25,2.25,1.12,8.0,26.0,1.3,3.5,1.92,2.01,2.724121997802318,1.1105519067750098,3.8346739045773277,1.613570091027308,2.275878002197682,-0.11055190677500981,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|D1|2019-08-17|Freiburg|Mainz,1920,D1,Germany Bundesliga,2019-08-17,Freiburg,Mainz,3,0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.36802973977695175,0.2843866171003718,0.3475836431226766,0.5,0.5,0,0,0.0,0.0,2.55,3.3,2.7,1.9,1.9,1.92,2.01,1.4983407714228199,1.467426273281556,2.965767044704376,0.030914498141263902,1.5016592285771801,-1.467426273281556,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|D1|2019-08-17|Leverkusen|Paderborn,1920,D1,Germany Bundesliga,2019-08-17,Leverkusen,Paderborn,3,2,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.7700592353257942,0.14453419493807215,0.08540656973613354,0.7455268389662029,0.25447316103379725,0,0,-2.0,2.0,1.22,6.5,11.0,1.28,3.75,2.07,1.86,2.648789423395881,1.2663945930243137,3.9151840164201945,1.3823948303715672,0.35121057660411914,0.7336054069756863,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|D1|2019-08-17|Werder Bremen|Fortuna Dusseldorf,1920,D1,Germany Bundesliga,2019-08-17,Werder Bremen,Fortuna Dusseldorf,1,3,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.5668526183192371,0.2240417491452222,0.20910563253554074,0.5699481865284974,0.43005181347150256,0,0,-0.75,0.75,1.66,4.2,4.5,1.66,2.2,1.92,2.01,1.933672333800044,1.2625588912950954,3.1962312250951395,0.6711134425049488,-0.9336723338000441,1.7374411087049046,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|D1|2019-08-17|Wolfsburg|FC Koln,1920,D1,Germany Bundesliga,2019-08-17,Wolfsburg,FC Koln,2,1,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.549738219895288,0.450261780104712,0,0,-0.5,0.5,2.05,3.4,3.6,1.72,2.1,2.11,1.82,1.7570103293823582,1.3705397765429448,3.127550105925303,0.38647055283941345,0.24298967061764176,-0.3705397765429448,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|E0|2019-08-17|Aston Villa|Bournemouth,1920,E0,England Premier League,2019-08-17,Aston Villa,Bournemouth,1,2,2.727272727272727,1.5454545454545454,1.1818181818181819,1.0,3.0,1.0,1.0,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.5454545454545454,1489.8931625184914,1498.1506753883134,-8.257512869821994,6.0,7.0,0,0,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.588235294117647,0.411764705882353,0,0,-0.25,0.25,2.2,3.6,3.1,1.61,2.3,2.01,1.92,1.606334596013118,1.3737886500671719,2.98012324608029,0.23254594594594602,-0.6063345960131179,0.6262113499328281,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|E0|2019-08-17|Brighton|West Ham,1920,E0,England Premier League,2019-08-17,Brighton,West Ham,1,1,2.727272727272727,1.5454545454545454,1.1818181818181819,3.0,0.0,0.0,5.0,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.5454545454545454,1516.1150814718937,1482.4629995747039,33.65208189718987,7.0,7.0,0,0,0.43220338983050843,0.2796610169491525,0.288135593220339,0.5,0.5,0,0,-0.25,0.25,2.2,3.4,3.3,1.9,1.9,1.91,2.02,1.473498776589476,1.2122682681149,2.685767044704376,0.2612305084745761,-0.47349877658947603,-0.21226826811489996,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|E0|2019-08-17|Everton|Watford,1920,E0,England Premier League,2019-08-17,Everton,Watford,1,0,2.727272727272727,1.5454545454545454,1.1818181818181819,0.0,0.0,0.0,3.0,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.5454545454545454,1501.8493246116866,1483.8849185281063,17.964406083580343,7.0,7.0,0,0,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.549738219895288,0.450261780104712,0,0,-0.75,0.75,1.8,3.6,4.5,1.72,2.1,2.11,1.82,1.7276118950679147,1.1199382108573885,2.847550105925303,0.6076736842105261,-0.7276118950679147,-1.1199382108573885,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|E0|2019-08-17|Norwich|Newcastle,1920,E0,England Premier League,2019-08-17,Norwich,Newcastle,3,1,2.727272727272727,1.5454545454545454,1.1818181818181819,1.0,4.0,0.0,1.0,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.5454545454545454,1488.915081471894,1486.728756434911,2.1863250369829075,7.0,6.0,0,0,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.5,0.5,0,0,-0.25,0.25,2.1,3.4,3.5,1.9,1.9,1.84,2.09,1.5009442650577582,1.1848227796466178,2.685767044704376,0.3161214854111405,1.4990557349422418,-0.18482277964661775,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|E0|2019-08-17|Southampton|Liverpool,1920,E0,England Premier League,2019-08-17,Southampton,Liverpool,1,2,2.727272727272727,1.5454545454545454,1.1818181818181819,0.0,3.0,4.0,1.0,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.5454545454545454,1488.915081471894,1511.084918528106,-22.169837056212145,7.0,7.0,0,0,0.144358407079646,0.20851769911504422,0.6471238938053098,0.588235294117647,0.411764705882353,0,0,1.0,1.0,6.5,4.5,1.45,1.61,2.3,2.07,1.86,1.023170915075543,1.9569523310047467,2.98012324608029,-0.9337814159292037,-0.02317091507554303,0.04304766899525325,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|SP1|2019-08-17|Celta|Real Madrid,1920,SP1,Spain La Liga,2019-08-17,Celta,Real Madrid,1,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.17876458867065187,0.22345573583831485,0.5977796754910334,0.6563245823389022,0.3436754176610979,0,0,1.0,1.0,5.25,4.2,1.57,1.44,2.75,1.82,1.97,1.0245008862122194,1.8316516974846362,2.8561525836968555,-0.8071508112724168,-0.024500886212219353,1.1683483025153638,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|F1|2019-08-17|Nantes|Marseille,1920,F1,France Ligue 1,2019-08-17,Nantes,Marseille,0,0,2.909090909090909,1.7272727272727273,1.1818181818181819,1.0,2.0,0.0,2.0,1.7272727272727273,1.1818181818181819,1.1818181818181819,1.7272727272727273,1490.8712435650891,1485.3068374815086,5.564406083580479,6.0,7.0,0,0,0.3924050632911393,0.3037974683544304,0.3037974683544304,0.43005181347150256,0.5699481865284974,0,0,-0.25,0.25,2.4,3.1,3.1,2.2,1.66,2.14,1.8,1.3443299519327898,1.166955268388486,2.511285220321276,0.17737468354430375,-1.3443299519327898,-1.166955268388486,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|P1|2019-08-17|Moreirense|Gil Vicente,1920,P1,Portugal Primeira Liga,2019-08-17,Moreirense,Gil Vicente,3,0,2.2222222222222223,1.5555555555555556,0.6666666666666666,1.0,3.0,2.0,1.0,1.5555555555555556,0.6666666666666666,0.6666666666666666,1.5555555555555556,1489.8931625184914,1509.1287564349109,-19.235593916419475,5.0,6.0,0,0,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.4170984455958549,0.582901554404145,0,0,-0.25,0.25,2.1,3.4,3.4,2.25,1.61,1.89,2.01,1.311846553223906,1.0098149742765379,2.321661527500444,0.3020315789473682,1.688153446776094,-1.0098149742765379,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|E0|2019-08-17|Man City|Tottenham,1920,E0,England Premier League,2019-08-17,Man City,Tottenham,2,2,2.6875,1.5,1.1875,5.0,0.0,3.0,1.0,1.5,1.1875,1.1875,1.5,1517.5370004252961,1510.1068374815086,7.430162943787536,7.0,7.0,0,0,0.7101928819304333,0.17173755144863206,0.11806956662093454,0.6359223300970874,0.3640776699029127,0,0,-1.5,1.5,1.33,5.5,8.0,1.5,2.62,2.05,1.88,2.151478620727659,0.9957881679796973,3.1472667887073564,1.1556904527479617,-0.15147862072765905,1.0042118320203026,1,1,1,https://www.football-data.co.uk/mmz4281/1920/E0.csv
1920|D1|2019-08-17|M'gladbach|Schalke 04,1920,D1,Germany Bundesliga,2019-08-17,M'gladbach,Schalke 04,0,0,4.166666666666667,2.6666666666666665,1.5,2.6666666666666665,1.5,1.5,2.6666666666666665,2.6666666666666665,1.5,1.5,2.6666666666666665,1500.0,1500.0,0.0,7.0,7.0,1,1,0.4407039020657995,0.2631981637337414,0.29609793420045905,0.5,0.5,0,0,-0.25,0.25,2.15,3.6,3.2,1.9,1.9,1.99,1.94,1.6322389673917188,1.370194743979324,3.002433711371043,0.26204422341239475,-1.6322389673917188,-1.370194743979324,1,1,1,https://www.football-data.co.uk/mmz4281/1920/D1.csv
1920|N1|2019-08-17|Den Haag|Sparta Rotterdam,1920,N1,Netherlands Eredivisie,2019-08-17,Den Haag,Sparta Rotterdam,1,2,3.473684210526316,1.894736842105263,1.5789473684210527,1.5,3.5,3.0,1.5,2.0,4.0,2.0,2.0,1475.7648107096504,1513.2477391368864,-37.48292842723595,5.0,7.0,0,0,0.2503438789546079,0.26822558459422274,0.4814305364511692,0.6388206388206389,0.3611793611793612,0,0,0.25,0.25,3.75,3.5,1.95,1.47,2.6,2.11,1.79,1.4693055432269755,1.8621085693617763,3.3314141125887518,-0.3928030261348008,-0.4693055432269755,0.13789143063822373,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|N1|2019-08-17|VVV Venlo|Ajax,1920,N1,Netherlands Eredivisie,2019-08-17,VVV Venlo,Ajax,1,4,3.473684210526316,1.894736842105263,1.5789473684210527,2.0,2.5,3.5,1.0,3.0,1.0,2.0,2.0,1498.7084229563088,1513.2956021349548,-14.58717917864601,7.0,6.0,0,0,0.062371768567911365,0.11694706606483381,0.8206811653672549,0.7749077490774907,0.2250922509225092,0,0,2.5,2.5,15.0,8.0,1.14,1.22,4.2,1.98,1.92,1.1872527790274034,2.767816586988011,3.9550693660154144,-1.5805638079606075,-0.18725277902740345,1.232183413011989,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|SP1|2019-08-17|Valencia|Sociedad,1920,SP1,Spain La Liga,2019-08-17,Valencia,Sociedad,1,1,2.5,1.0,1.5,1.0,1.5,1.5,1.0,1.0,1.5,1.5,1.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.5732351306281267,0.25375208449138403,0.17301278488048913,0.47368421052631576,0.5263157894736842,0,0,-0.75,0.75,1.66,3.75,5.5,2.0,1.8,1.94,1.99,1.6444603965777607,0.9091242098073324,2.553584606385093,0.7353361867704282,-0.6444603965777607,0.09087579019266756,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|F1|2019-08-17|Amiens|Lille,1920,F1,France Ligue 1,2019-08-17,Amiens,Lille,1,0,2.6666666666666665,1.5833333333333333,1.0833333333333333,1.0,2.0,2.0,1.0,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1490.8712435650891,1509.1287564349109,-18.257512869821767,7.0,6.0,0,0,0.2892747460429955,0.30793763288447906,0.4027876210725253,0.398477157360406,0.6015228426395939,0,0,0.25,0.25,3.3,3.1,2.37,2.37,1.57,1.88,2.05,1.0747630429505075,1.2897945099951564,2.364557552945664,-0.21503146704464893,-0.07476304295050751,-1.2897945099951564,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|F1|2019-08-17|Bordeaux|Montpellier,1920,F1,France Ligue 1,2019-08-17,Bordeaux,Montpellier,1,1,2.6666666666666665,1.5833333333333333,1.0833333333333333,1.0,3.0,0.0,1.0,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1489.8931625184914,1486.728756434911,3.1644060835803884,7.0,7.0,0,0,0.3741701870850936,0.3180446590223295,0.30778515389257693,0.3640776699029127,0.6359223300970874,0,0,0.0,0.0,2.55,3.0,3.1,2.62,1.5,1.78,2.16,1.1823489383662995,1.0819747681792142,2.2643237065455137,0.10037417018708528,-0.1823489383662995,-0.08197476817921423,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|F1|2019-08-17|Metz|Monaco,1920,F1,France Ligue 1,2019-08-17,Metz,Monaco,3,0,2.6666666666666665,1.5833333333333333,1.0833333333333333,1.0,1.0,0.0,3.0,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1501.8493246116866,1483.8849185281063,17.964406083580343,6.0,7.0,0,0,0.30670926517571884,0.2971246006389776,0.39616613418530355,0.398477157360406,0.6015228426395939,0,0,0.25,0.25,3.1,3.2,2.4,2.37,1.57,1.81,2.13,1.092949383501586,1.271608169444078,2.364557552945664,-0.17865878594249196,1.907050616498414,-1.271608169444078,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|F1|2019-08-17|Nimes|Nice,1920,F1,France Ligue 1,2019-08-17,Nimes,Nice,1,2,2.6666666666666665,1.5833333333333333,1.0833333333333333,0.0,3.0,2.0,1.0,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1488.915081471894,1509.1287564349109,-20.213674963016956,5.0,7.0,0,0,0.47291361639824303,0.2781844802342606,0.24890190336749632,0.450261780104712,0.549738219895288,0,0,-0.25,0.25,2.0,3.4,3.8,2.1,1.72,1.81,2.13,1.450398295512402,1.068292585409913,2.518690880922315,0.38210571010248895,-0.45039829551240196,0.931707414590087,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|F1|2019-08-17|Toulouse|Dijon,1920,F1,France Ligue 1,2019-08-17,Toulouse,Dijon,1,0,2.6666666666666665,1.5833333333333333,1.0833333333333333,1.0,1.0,1.0,2.0,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1501.8493246116866,1486.728756434911,15.120568176775578,7.0,7.0,0,0,0.49843695727683224,0.2705800625217089,0.23098298020145888,0.47368421052631576,0.5263157894736842,0,0,-0.5,0.5,1.9,3.5,4.1,2.0,1.8,2.02,1.91,1.5407208431948618,1.0495304298568975,2.5902512730517593,0.4911904133379643,-0.5407208431948618,-1.0495304298568975,1,1,1,https://www.football-data.co.uk/mmz4281/1920/F1.csv
1920|P1|2019-08-17|Belenenses|Benfica,1920,P1,Portugal Primeira Liga,2019-08-17,Belenenses,Benfica,0,2,2.3,1.7,0.6,0.0,0.0,5.0,0.0,1.7,0.6,0.6,1.7,1501.8493246116866,1512.0629995747038,-10.213674963017183,7.0,6.0,0,0,0.06221268771069567,0.13331290223720502,0.8044744100520993,0.6521739130434782,0.3478260869565217,0,0,2.0,2.0,15.0,7.0,1.16,1.44,2.7,1.98,1.92,0.8280401538403391,2.297539878020541,3.1255800318608804,-1.469499724180202,-0.8280401538403391,-0.29753987802054116,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|SP1|2019-08-17|Mallorca|Eibar,1920,SP1,Spain La Liga,2019-08-17,Mallorca,Eibar,2,1,2.3333333333333335,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1500.0,1500.0,0.0,7.0,7.0,1,1,0.33086670045615807,0.2967460719716168,0.37238722757222503,0.43005181347150256,0.5699481865284974,0,0,0.0,0.0,2.87,3.2,2.55,2.2,1.66,2.11,1.82,1.160919758327558,1.223698795327051,2.384618553654609,-0.06277903699949317,0.8390802416724421,-0.22369879532705106,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|N1|2019-08-17|FC Emmen|Heerenveen,1920,N1,Netherlands Eredivisie,2019-08-17,FC Emmen,Heerenveen,2,0,3.5238095238095237,1.8095238095238095,1.7142857142857142,0.0,3.0,2.5,0.5,0.0,1.0,4.0,0.0,1475.2824789116428,1515.154826874726,-39.87234796308326,7.0,6.0,0,0,0.3327826877013298,0.27405633104815397,0.3931609812505162,0.5897435897435896,0.41025641025641024,0,0,0.25,0.25,2.8,3.4,2.37,1.6,2.3,1.79,2.11,1.5130095883454269,1.6477015681917968,3.1607111565372237,-0.13469197984636994,0.48699041165457313,-1.6477015681917968,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|SP1|2019-08-17|Leganes|Osasuna,1920,SP1,Spain La Liga,2019-08-17,Leganes,Osasuna,0,1,2.5,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1500.0,1500.0,0.0,7.0,7.0,1,1,0.5017805114923923,0.30754289414049857,0.19067659436710913,0.3436754176610979,0.6563245823389022,0,0,-0.5,0.5,1.9,3.1,5.0,2.75,1.44,1.89,2.04,1.3629324002806618,0.8057432775872336,2.1686756778678955,0.5571891226934281,-1.3629324002806618,0.19425672241276637,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|SP1|2019-08-17|Villarreal|Granada,1920,SP1,Spain La Liga,2019-08-17,Villarreal,Granada,4,4,2.5,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1500.0,1500.0,0.0,7.0,7.0,1,1,0.6180910495661476,0.23641982645905146,0.1454891239748009,0.5,0.5,0,0,-1.0,1.0,1.53,4.0,6.5,1.9,1.9,1.96,1.97,1.761970578099246,0.8737964666051298,2.6357670447043757,0.8881741114941163,2.238029421900754,3.1262035333948703,1,1,1,https://www.football-data.co.uk/mmz4281/1920/SP1.csv
1920|P1|2019-08-17|Porto|Setubal,1920,P1,Portugal Primeira Liga,2019-08-17,Porto,Setubal,4,0,2.272727272727273,1.5454545454545454,0.7272727272727273,1.0,2.0,0.0,0.0,1.5454545454545454,0.7272727272727273,0.7272727272727273,1.5454545454545454,1490.8712435650891,1498.1506753883134,-7.279431823224286,7.0,5.0,0,0,0.8289909995262909,0.1260066319279962,0.04500236854571293,0.625,0.375,0,0,-2.0,2.0,1.14,7.5,21.0,1.5,2.5,1.8,2.0,2.273499747175861,0.7409089371332269,3.014408684309088,1.532590810042634,1.726500252824139,-0.7409089371332269,1,1,1,https://www.football-data.co.uk/mmz4281/1920/P1.csv
1920|N1|2019-08-18|For Sittard|Willem II,1920,N1,Netherlands Eredivisie,2019-08-18,For Sittard,Willem II,2,3,3.4545454545454546,1.8181818181818181,1.6363636363636365,0.5,2.5,1.5,1.5,1.0,1.0,3.0,1.0,1485.9359643609564,1499.4351892903496,-13.499224929393222,7.0,7.0,0,0,0.24916943521594684,0.25249169435215946,0.4983388704318937,0.5714285714285715,0.4285714285714286,0,0,0.5,0.5,3.8,3.75,1.9,1.65,2.2,1.92,1.98,1.308897448428503,1.7724416344750147,3.0813390829035177,-0.4635441860465117,0.691102551571497,1.2275583655249853,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
1920|N1|2019-08-18|Twente|Waalwijk,1920,N1,Netherlands Eredivisie,2019-08-18,Twente,Waalwijk,3,3,3.5217391304347827,1.826086956521739,1.6956521739130435,2.0,1.0,0.5,2.5,1.0,1.0,1.0,3.0,1513.3605509769266,1475.9722475799608,37.38830339696574,7.0,7.0,0,0,0.619757688723206,0.1996272134203169,0.18061509785647717,0.6106870229007634,0.3893129770992367,0,0,-1.0,1.0,1.53,4.75,5.25,1.53,2.4,1.91,1.99,2.0367460111112328,1.1991624137207386,3.2359084248319716,0.8375835973904942,0.9632539888887672,1.8008375862792614,1,1,1,https://www.football-data.co.uk/mmz4281/1920/N1.csv
